,dtm,MIP,Solar_MW,Solar_capacity_mwp,Solar_installedcapacity_mwp,Wind_MW,SS_Price,boa_MWh,DA_Price
297,2020-09-26T04:30:00Z,22.24,0.0,2130.6757527,2228.6184545,1066.984,2.0,0.0,28.92
298,2020-09-26T05:00:00Z,19.51,0.0,2130.6757527,2228.6184545,1064.544,14.26,0.0,34.33
299,2020-09-26T05:30:00Z,24.62,0.0,2130.6757527,2228.6184545,1069.97,20.97,0.0,34.33
300,2020-09-26T06:00:00Z,17.46,10.36092243,2130.6757527,2228.6184545,1065.326,29.89,0.0,38.8
301,2020-09-26T06:30:00Z,39.0,59.5480834,2130.6757527,2228.6184545,1065.168,52.5,0.0,38.8
302,2020-09-26T07:00:00Z,31.74,143.998808,2130.6757527,2228.6184545,1063.504,35.37,0.0,37.09
303,2020-09-26T07:30:00Z,45.75,217.274707,2130.6757527,2228.6184545,1057.134,53.95,0.0,37.09
304,2020-09-26T08:00:00Z,43.19,316.952015,2130.6757527,2228.6184545,1064.048,54.25,0.0,35.89
305,2020-09-26T08:30:00Z,43.36,394.205447,2130.6757527,2228.6184545,1065.13,53.95,0.0,35.89
306,2020-09-26T09:00:00Z,43.45,456.976467,2130.6757527,2228.6184545,1070.346,53.95,0.0,32.0
307,2020-09-26T09:30:00Z,35.88,505.260258,2130.6757527,2228.6184545,1069.85,32.06,0.0,32.0
308,2020-09-26T10:00:00Z,37.82,525.110199,2130.6757527,2228.6184545,1070.088,37.82,0.0,30.15
309,2020-09-26T10:30:00Z,38.21,443.728601,2130.6757527,2228.6184545,1071.802,53.25,0.0,30.15
310,2020-09-26T11:00:00Z,37.68,440.236762,2130.6757527,2228.6184545,1071.784,53.9,0.0,27.21
311,2020-09-26T11:30:00Z,37.12,381.938393,2130.6757527,2228.6184545,1071.55,52.85,0.0,27.21
312,2020-09-26T12:00:00Z,37.76,333.1634,2130.6757527,2228.6184545,1071.854,52.85,0.0,26.11
313,2020-09-26T12:30:00Z,37.1,261.952549,2130.6757527,2228.6184545,1071.686,53.95,0.0,26.11
314,2020-09-26T13:00:00Z,35.02,267.203094,2130.6757527,2228.6184545,1071.5,53.95,0.0,27.29
315,2020-09-26T13:30:00Z,37.63,250.110794,2130.6757527,2228.6184545,1071.3,53.95,0.0,27.29
316,2020-09-26T14:00:00Z,32.64,204.309048,2130.6757527,2228.6184545,1064.762,53.95,0.0,31.96
317,2020-09-26T14:30:00Z,31.38,161.083279,2130.6757527,2228.6184545,1064.52,54.2,0.0,31.96
318,2020-09-26T15:00:00Z,34.16,164.120504,2130.6757527,2228.6184545,1064.706,29.04,0.0,44.47
319,2020-09-26T15:30:00Z,41.35,151.6497148,2130.6757527,2228.6184545,1063.004,54.2,0.0,44.47
320,2020-09-26T16:00:00Z,42.18,82.0334557,2130.6757527,2228.6184545,1060.566,53.95,0.0,58.5
321,2020-09-26T16:30:00Z,44.19,47.385988,2130.6757527,2228.6184545,1062.384,60.0,0.0,58.5
322,2020-09-26T17:00:00Z,49.58,15.7378205,2130.6757527,2228.6184545,1062.05,60.0,0.0,59.96
323,2020-09-26T17:30:00Z,50.16,0.2912916852275,2130.6757527,2228.6184545,1062.386,61.5,0.0,59.96
324,2020-09-26T18:00:00Z,55.55,0.0,2130.6757527,2228.6184545,1062.408,61.5,0.0,51.04
325,2020-09-26T18:30:00Z,54.41,0.0,2130.6644787,2228.6344436,1062.376,60.0,0.0,51.04
326,2020-09-26T19:00:00Z,53.73,0.0,2130.6644787,2228.6344436,1062.204,58.5,0.0,44.94
327,2020-09-26T19:30:00Z,49.37,0.0,2130.6644787,2228.6344436,1062.622,28.04,0.0,44.94
328,2020-09-26T20:00:00Z,29.94,0.0,2130.6644787,2228.6344436,1062.414,23.4,0.0,38.0
329,2020-09-26T20:30:00Z,27.16,0.0,2130.6644787,2228.6344436,1062.472,25.02,0.0,38.0
330,2020-09-26T21:00:00Z,36.28,0.0,2130.6644787,2228.6344436,1062.454,54.0,0.0,35.13
331,2020-09-26T21:30:00Z,30.51,0.0,2130.6644787,2228.6344436,1062.44,29.04,0.0,35.13
332,2020-09-26T22:00:00Z,45.59,0.0,2130.6644787,2228.6344436,1062.438,52.5,0.0,18.77
333,2020-09-26T22:30:00Z,32.03,0.0,2130.6644787,2228.6344436,1062.468,21.57,0.0,18.77
334,2020-09-26T23:00:00Z,19.19,0.0,2130.6644787,2228.6344436,1062.498,14.76,0.0,16.95
335,2020-09-26T23:30:00Z,14.91,0.0,2130.6414317,2228.6543966,1062.58,14.29,0.0,16.95
336,2020-09-27T00:00:00Z,12.25,0.0,2130.6414317,2228.6543966,1062.318,12.6704,0.0,13.69
337,2020-09-27T00:30:00Z,14.53,0.0,2130.6414317,2228.6543966,1062.572,12.26,0.0,13.69
338,2020-09-27T01:00:00Z,9.67,0.0,2130.6414317,2228.6543966,1062.42,6.65,0.0,11.31
339,2020-09-27T01:30:00Z,7.69,0.0,2130.6414317,2228.6543966,1062.366,5.89,0.0,11.31
340,2020-09-27T02:00:00Z,5.76,0.0,2130.6414317,2228.6543966,1062.604,5.66,0.0,13.56
341,2020-09-27T02:30:00Z,5.73,0.0,2130.6414317,2228.6543966,1062.446,5.66,0.0,13.56
342,2020-09-27T03:00:00Z,6.85,0.0,2130.6414317,2228.6543966,1062.5,8.47,0.0,16.83
343,2020-09-27T03:30:00Z,8.18,0.0,2130.6414317,2228.6543966,1062.422,8.91,0.0,16.83
344,2020-09-27T04:00:00Z,12.3,0.0,2130.6414317,2228.6543966,1062.53,11.77,0.0,24.96
345,2020-09-27T04:30:00Z,13.0,0.0,2130.6414317,2228.6543966,1062.478,11.89,0.0,24.96
346,2020-09-27T05:00:00Z,14.48,0.0,2130.6414317,2228.6543966,1062.45,16.32,0.0,25.55
347,2020-09-27T05:30:00Z,16.04,0.0,2130.6414317,2228.6543966,1062.48,16.37,0.0,25.55
348,2020-09-27T06:00:00Z,23.44,0.4471553689,2130.6414317,2228.6543966,1062.22,50.3,0.0,37.0
349,2020-09-27T06:30:00Z,32.16,12.7009652773,2130.6414317,2228.6543966,1062.348,50.3,0.0,37.0
350,2020-09-27T07:00:00Z,28.17,40.0960082,2130.6414317,2228.6543966,1061.964,52.0,0.0,41.59
351,2020-09-27T07:30:00Z,39.22,83.5458812,2130.6414317,2228.6543966,1072.15,53.0,0.0,41.59
352,2020-09-27T08:00:00Z,42.14,131.2608978,2130.6414317,2228.6543966,1072.108,28.02,0.0,47.0
353,2020-09-27T08:30:00Z,39.93,174.407186,2130.6414317,2228.6543966,1071.98,39.93,0.0,47.0
354,2020-09-27T09:00:00Z,40.77,190.617652,2130.6414317,2228.6543966,1071.99,29.83,0.0,40.04
355,2020-09-27T09:30:00Z,39.68,236.661293,2130.6414317,2228.6543966,1071.866,28.89,0.0,40.04
356,2020-09-27T10:00:00Z,35.43,297.886032,2130.6414317,2228.6543966,1071.794,31.24,0.0,46.0
357,2020-09-27T10:30:00Z,35.03,298.787184,2130.6414317,2228.6543966,1071.866,30.3,0.0,46.0
358,2020-09-27T11:00:00Z,35.34,299.543536,2130.6414317,2228.6543966,1071.876,35.34,0.0,39.2
359,2020-09-27T11:30:00Z,35.1,286.1711403,2130.6414317,2228.6543966,1071.7,35.1,0.0,39.2
360,2020-09-27T12:00:00Z,38.01,250.332919,2130.6414317,2228.6543966,1071.906,55.0,0.0,34.07
361,2020-09-27T12:30:00Z,34.39,197.967849,2130.6414317,2228.6543966,1071.9,50.25,0.0,34.07
362,2020-09-27T13:00:00Z,36.8,193.948232,2130.6414317,2228.6543966,1071.864,55.0,0.0,32.03
363,2020-09-27T13:30:00Z,38.58,162.4809193,2130.6414317,2228.6543966,1071.92,27.78,0.0,32.03
364,2020-09-27T14:00:00Z,39.0,155.0058531,2130.6414317,2228.6543966,1068.292,39.0,0.0,38.0
365,2020-09-27T14:30:00Z,36.38,155.756919,2130.6414317,2228.6543966,1065.446,27.88,0.0,38.0
366,2020-09-27T15:00:00Z,38.17,125.3036726,2130.6414317,2228.6543966,1065.802,26.7,0.0,52.0
367,2020-09-27T15:30:00Z,40.09,89.7122832,2130.6414317,2228.6543966,1065.886,56.0,0.0,52.0
368,2020-09-27T16:00:00Z,41.88,64.8443324,2130.6414317,2228.6543966,1065.726,55.0,0.0,59.97
369,2020-09-27T16:30:00Z,49.96,30.9491521,2130.6414317,2228.6543966,1062.972,61.25,0.0,59.97
370,2020-09-27T17:00:00Z,46.73,10.599446768,2130.6414317,2228.6543966,1050.336,61.25,0.0,62.39
371,2020-09-27T17:30:00Z,47.48,0.1146233481,2130.6414317,2228.6543966,1024.65,61.25,0.0,62.39
372,2020-09-27T18:00:00Z,54.76,0.0,2130.6414317,2228.6543966,1008.156,61.25,0.0,50.0
373,2020-09-27T18:30:00Z,43.3,0.0,2130.6414317,2228.6543966,987.092,61.25,0.0,50.0
374,2020-09-27T19:00:00Z,44.04,0.0,2130.6141727,2228.6543754,984.22,61.0,0.0,41.23
375,2020-09-27T19:30:00Z,30.77,0.0,2130.6141727,2228.6543754,915.192,12.3,0.0,41.23
376,2020-09-27T20:00:00Z,34.93,0.0,2130.6141727,2228.6543754,837.372,55.0,0.0,36.65
377,2020-09-27T20:30:00Z,29.54,0.0,2130.6141727,2228.6543754,847.29,26.75,0.0,36.65
378,2020-09-27T21:00:00Z,32.23,0.0,2130.6141727,2228.6543754,825.04,35.81,0.0,31.38
379,2020-09-27T21:30:00Z,31.28,0.0,2130.6141727,2228.6543754,775.67,35.81,0.0,31.38
380,2020-09-27T22:00:00Z,26.78,0.0,2130.6141727,2228.6543754,724.492,29.29,0.0,28.85
381,2020-09-27T22:30:00Z,16.34,0.0,2130.6141727,2228.6543754,690.908,27.69,0.0,28.85
382,2020-09-27T23:00:00Z,20.87,0.0,2130.6141727,2228.6543754,638.96,50.5,0.0,27.61
383,2020-09-27T23:30:00Z,24.7,0.0,2130.6141727,2228.6543754,563.054,50.25,0.0,27.61
384,2020-09-28T00:00:00Z,29.14,0.0,2130.6062987,2228.6680524,514.804,50.5,0.0,26.77
385,2020-09-28T00:30:00Z,33.25,0.0,2130.6062987,2228.6680524,548.324,50.25,0.0,26.77
386,2020-09-28T01:00:00Z,32.39,0.0,2130.6062987,2228.6680524,654.862,32.39,0.0,26.88
387,2020-09-28T01:30:00Z,29.28,0.0,2130.6062987,2228.6680524,729.602,24.49,0.0,26.88
388,2020-09-28T02:00:00Z,25.61,0.0,2130.6062987,2228.6680524,710.736,12.3,0.0,28.9
389,2020-09-28T02:30:00Z,20.84,0.0,2130.6062987,2228.6680524,637.942,12.3,0.0,28.9
390,2020-09-28T03:00:00Z,22.96,0.0,2130.6062987,2228.6680524,570.14,12.3,0.0,42.0
391,2020-09-28T03:30:00Z,21.42,0.0,2130.6062987,2228.6680524,580.988,50.0,0.0,42.0
392,2020-09-28T04:00:00Z,43.76,0.0,2130.6062987,2228.6680524,571.318,50.88,0.0,49.66
393,2020-09-28T04:30:00Z,43.33,0.0,2130.6062987,2228.6680524,533.514,49.32,0.0,49.66
394,2020-09-28T05:00:00Z,50.34,0.0,2130.6062987,2228.6680524,507.402,57.75,0.0,52.95
395,2020-09-28T05:30:00Z,51.67,0.0,2130.6062987,2228.6680524,451.714,58.44,0.0,52.95
396,2020-09-28T06:00:00Z,56.39,7.93085527,2130.6062987,2228.6680524,423.804,60.5,0.0,50.48
397,2020-09-28T06:30:00Z,61.15,32.9291128,2130.6062987,2228.6680524,440.004,62.65,0.0,50.48
398,2020-09-28T07:00:00Z,58.53,72.2861376,2130.6062987,2228.6680524,495.096,64.0,0.0,48.0
399,2020-09-28T07:30:00Z,59.43,162.098067,2130.6062987,2228.6680524,497.27,64.0,0.0,48.0
400,2020-09-28T08:00:00Z,58.44,304.833238,2130.6062987,2228.6680524,509.744,60.5,0.0,46.18
401,2020-09-28T08:30:00Z,58.25,401.926174,2130.6062987,2228.6680524,470.992,60.5,0.0,46.18
402,2020-09-28T09:00:00Z,58.05,508.091111,2130.6062987,2228.6680524,424.808,63.8,0.0,43.9
403,2020-09-28T09:30:00Z,57.54,670.235668,2130.6062987,2228.6680524,336.826,63.8,0.0,43.9
404,2020-09-28T10:00:00Z,57.38,796.930906,2130.6062987,2228.6680524,308.992,60.5,0.0,42.98
412,2020-09-28T14:00:00Z,64.86,751.109237,2130.6062987,2228.6680524,256.47,74.74,0.0,49.52
413,2020-09-28T14:30:00Z,68.83,568.677091,2130.6062987,2228.6680524,222.28,78.0901,0.0,49.52
414,2020-09-28T15:00:00Z,64.75,353.556484,2130.6062987,2228.6680524,250.3,86.14,0.0,57.62
415,2020-09-28T15:30:00Z,68.77,281.248286,2130.6062987,2228.6680524,269.578,91.05,0.0,57.62
416,2020-09-28T16:00:00Z,67.5,143.578896,2130.6062987,2228.6680524,262.616,118.26703,0.0,75.42
417,2020-09-28T16:30:00Z,79.97,56.4988617,2130.6062987,2228.6680524,232.612,118.34,0.0,75.42
418,2020-09-28T17:00:00Z,86.86,24.17735906,2130.6062987,2228.6680524,207.778,88.33,0.0,67.5
419,2020-09-28T17:30:00Z,90.91,0.39871637,2130.6062987,2228.6680524,173.422,50.0,0.0,67.5
420,2020-09-28T18:00:00Z,82.48,0.0,2130.6062987,2228.6680524,156.482,79.5,0.0,49.23
421,2020-09-28T18:30:00Z,79.75,0.0,2130.6062987,2228.6680524,119.13,35.0,0.0,49.23
422,2020-09-28T19:00:00Z,76.8,0.0,2130.6062987,2228.6680524,63.904,35.0,0.0,43.19
423,2020-09-28T19:30:00Z,61.54,0.0,2130.6134052,2228.7024377,54.254,72.52875,0.0,43.19
424,2020-09-28T20:00:00Z,55.56,0.0,2130.6134052,2228.7024377,44.572,64.0,0.0,37.44
425,2020-09-28T20:30:00Z,44.36,0.0,2130.6134052,2228.7024377,51.512,50.5,0.0,37.44
426,2020-09-28T21:00:00Z,52.65,0.0,2130.6134052,2228.7024377,59.638,68.99,0.0,37.54
427,2020-09-28T21:30:00Z,45.07,0.0,2130.6134052,2228.7024377,57.944,65.0,0.0,37.54
428,2020-09-28T22:00:00Z,38.58,0.0,2130.6134052,2228.7024377,70.778,63.0,0.0,36.1
429,2020-09-28T22:30:00Z,50.75,0.0,2130.6134052,2228.7024377,78.448,59.95,0.0,36.1
430,2020-09-28T23:00:00Z,50.02,0.0,2130.6132952,2228.7024377,81.814,55.0,0.0,34.37
431,2020-09-28T23:30:00Z,45.31,0.0,2130.6132952,2228.7024377,82.884,55.0,0.0,34.37
432,2020-09-29T00:00:00Z,43.66,0.0,2130.6132952,2228.7024377,87.476,52.0,0.0,32.54
433,2020-09-29T00:30:00Z,44.7,0.0,2130.6132952,2228.7024377,119.546,54.75,0.0,32.54
434,2020-09-29T01:00:00Z,43.85,0.0,2130.6132952,2228.7024377,140.962,52.0,0.0,34.12
435,2020-09-29T01:30:00Z,45.08,0.0,2130.6132952,2228.7024377,159.928,52.0,0.0,34.12
436,2020-09-29T02:00:00Z,45.65,0.0,2130.6132952,2228.7024377,122.094,52.0,0.0,36.71
437,2020-09-29T02:30:00Z,43.98,0.0,2130.6132952,2228.7024377,82.86,30.98,0.0,36.71
438,2020-09-29T03:00:00Z,45.05,0.0,2130.6132952,2228.7024377,64.684,52.0,0.0,45.71
439,2020-09-29T03:30:00Z,44.48,0.0,2130.6132952,2228.7024377,74.404,28.2,0.0,45.71
440,2020-09-29T04:00:00Z,61.14,0.0,2130.6132952,2228.7024377,84.82,61.4,0.0,60.15
441,2020-09-29T04:30:00Z,60.03,0.0,2130.6132952,2228.7024377,77.9,64.84,0.0,60.15
442,2020-09-29T05:00:00Z,65.46,0.0,2130.6132952,2228.7024377,18.136,68.44,0.0,78.63
443,2020-09-29T05:30:00Z,73.47,0.0,2130.6132952,2228.7024377,0.0,71.22,0.0,78.63
444,2020-09-29T06:00:00Z,88.57,2.167017139,2130.6132952,2228.7024377,19.78,86.48,0.0,70.6
445,2020-09-29T06:30:00Z,100.01,21.335421,2130.6132952,2228.7024377,45.286,110.81,0.0,70.6
446,2020-09-29T07:00:00Z,88.88,48.0116007,2130.6132952,2228.7024377,46.698,101.68,0.0,64.91
447,2020-09-29T07:30:00Z,89.61,88.420043,2130.6132952,2228.7024377,37.308,101.37,0.0,64.91
448,2020-09-29T08:00:00Z,90.31,111.597547,2130.6132952,2228.7024377,26.086,139.7,0.0,62.3
449,2020-09-29T08:30:00Z,86.27,144.360936,2130.6132952,2228.7024377,8.062,108.4,0.0,62.3
450,2020-09-29T09:00:00Z,84.48,181.551492,2130.6132952,2228.7024377,9.374,108.4,0.0,55.15
451,2020-09-29T09:30:00Z,72.21,182.013294,2130.6132952,2228.7024377,32.308,40.0,0.0,55.15
452,2020-09-29T10:00:00Z,58.68,204.729361,2130.6132952,2228.7024377,55.06,139.7,0.0,50.4
453,2020-09-29T10:30:00Z,61.25,198.075462,2130.6132952,2228.7024377,28.08,40.0,0.0,50.4
454,2020-09-29T11:00:00Z,63.1,216.132367,2130.6132952,2228.7024377,17.026,40.15,0.0,48.52
455,2020-09-29T11:30:00Z,56.21,258.97277,2130.6132952,2228.7024377,20.556,40.0,0.0,48.52
456,2020-09-29T12:00:00Z,51.92,274.892541,2130.6132952,2228.7024377,14.182,30.0,0.0,49.22
457,2020-09-29T12:30:00Z,50.84,359.796243,2130.6132952,2228.7024377,10.57,30.0,0.0,49.22
458,2020-09-29T13:00:00Z,54.63,374.19379,2130.6132952,2228.7024377,3.522,30.0,0.0,52.89
459,2020-09-29T13:30:00Z,50.78,389.536669,2130.6132952,2228.7024377,6.314,30.0,0.0,52.89
460,2020-09-29T14:00:00Z,59.07,411.513475,2130.6132952,2228.7024377,7.0,30.0,0.0,57.99
461,2020-09-29T14:30:00Z,66.69,316.985118,2130.6132952,2228.7024377,0.0,91.26,0.0,57.99
462,2020-09-29T15:00:00Z,62.22,307.755606,2130.6132952,2228.7024377,1.276,31.5,0.0,68.92
463,2020-09-29T15:30:00Z,65.59,231.427485,2130.6132952,2228.7024377,0.0,31.5,0.0,68.92
464,2020-09-29T16:00:00Z,68.79,128.089648,2130.6132952,2228.7024377,0.0,31.65,0.0,120.0
465,2020-09-29T16:30:00Z,68.86,75.680095,2130.6132952,2228.7024377,0.0,35.05,0.0,120.0
466,2020-09-29T17:00:00Z,72.12,11.4980179,2130.6132952,2228.7024377,0.0,35.68,0.0,71.55
467,2020-09-29T17:30:00Z,75.5,0.0085019660767,2130.6132952,2228.7024377,0.0,35.68,0.0,71.55
468,2020-09-29T18:00:00Z,55.51,0.0,2130.6132952,2228.7024377,0.0,99.5,0.0,53.78
469,2020-09-29T18:30:00Z,56.75,0.0,2130.6132952,2228.7024377,0.0,37.5,0.0,53.78
470,2020-09-29T19:00:00Z,63.18,0.0,2130.6132952,2228.7024377,0.0,32.39,0.0,47.9
471,2020-09-29T19:30:00Z,48.71,0.0,2130.6132952,2228.7024377,0.0,32.4,0.0,47.9
472,2020-09-29T20:00:00Z,49.54,0.0,2130.6553118,2228.7717061,0.0,32.4,0.0,41.43
473,2020-09-29T20:30:00Z,44.66,0.0,2130.6553118,2228.7717061,0.0,32.4,0.0,41.43
474,2020-09-29T21:00:00Z,47.74,0.0,2130.6553118,2228.7717061,0.0,32.47,0.0,47.13
475,2020-09-29T21:30:00Z,44.69,0.0,2130.6553118,2228.7717061,0.0,32.4,0.0,47.13
476,2020-09-29T22:00:00Z,36.03,0.0,2130.6553118,2228.7717061,0.0,32.0,0.0,40.25
477,2020-09-29T22:30:00Z,45.71,0.0,2130.6553118,2228.7717061,0.0,55.0,0.0,40.25
478,2020-09-29T23:00:00Z,44.42,0.0,2130.6665968,2228.8045611,0.0,56.0,0.0,38.83
479,2020-09-29T23:30:00Z,39.94,0.0,2130.6665968,2228.8045611,0.0,37.5,0.0,38.83
480,2020-09-30T00:00:00Z,45.4,0.0,2130.6665968,2228.8045611,0.0,55.0,0.0,35.33
481,2020-09-30T00:30:00Z,39.35,0.0,2130.6665968,2228.8045611,0.0,12.3,0.0,35.33
482,2020-09-30T01:00:00Z,37.59,0.0,2130.6665968,2228.8045611,0.054,12.3,0.0,35.09
483,2020-09-30T01:30:00Z,18.48,0.0,2130.6665968,2228.8045611,22.414,12.3,0.0,35.09
484,2020-09-30T02:00:00Z,41.44,0.0,2130.6665968,2228.8045611,50.728,55.0,0.0,37.12
485,2020-09-30T02:30:00Z,36.54,0.0,2130.6665968,2228.8045611,58.202,55.0,0.0,37.12
486,2020-09-30T03:00:00Z,37.93,0.0,2130.6665968,2228.8045611,46.886,55.0,0.0,44.02
487,2020-09-30T03:30:00Z,35.78,0.0,2130.6665968,2228.8045611,27.086,52.75,0.0,44.02
488,2020-09-30T04:00:00Z,48.29,0.0,2130.6665968,2228.8045611,61.68,47.76,0.0,52.21
489,2020-09-30T04:30:00Z,43.34,0.0,2130.6665968,2228.8045611,101.26,12.5,0.0,52.21
490,2020-09-30T05:00:00Z,49.15,0.0,2130.6665968,2228.8045611,137.66,56.0,0.0,64.05
491,2020-09-30T05:30:00Z,52.13,0.0,2130.6665968,2228.8045611,198.128,25.0,0.0,64.05
492,2020-09-30T06:00:00Z,53.34,7.52750278,2130.6665968,2228.8045611,236.292,63.5,0.0,58.27
493,2020-09-30T06:30:00Z,58.83,72.9729362,2130.6665968,2228.8045611,313.242,68.5,0.0,58.27
494,2020-09-30T07:00:00Z,50.87,137.6015363,2130.6665968,2228.8045611,432.206,63.5,0.0,48.88
495,2020-09-30T07:30:00Z,53.34,284.936397,2130.6665968,2228.8045611,529.338,64.33,0.0,48.88
496,2020-09-30T08:00:00Z,49.46,420.431071,2130.6665968,2228.8045611,436.788,63.5,0.0,46.33
497,2020-09-30T08:30:00Z,46.86,581.705163,2130.6665968,2228.8045611,421.552,63.5,0.0,46.33
498,2020-09-30T09:00:00Z,51.53,648.334425,2130.6665968,2228.8045611,434.594,68.2096,0.0,43.57
499,2020-09-30T09:30:00Z,50.74,634.9529,2130.6665968,2228.8045611,440.154,70.0,0.0,43.57
500,2020-09-30T10:00:00Z,49.72,589.951378,2130.6665968,2228.8045611,359.282,70.0,0.0,42.0
501,2020-09-30T10:30:00Z,52.17,531.703178,2130.6665968,2228.8045611,427.994,70.0,0.0,42.0
502,2020-09-30T11:00:00Z,50.83,481.466662,2130.6665968,2228.8045611,510.224,63.0,0.0,39.91
503,2020-09-30T11:30:00Z,50.85,441.420019,2130.6665968,2228.8045611,605.726,62.5,0.0,39.91
504,2020-09-30T12:00:00Z,47.22,424.702287,2130.6665968,2228.8045611,695.062,47.15004,0.0,40.04
505,2020-09-30T12:30:00Z,46.8,310.077071,2130.6665968,2228.8045611,727.1,61.5,0.0,40.04
506,2020-09-30T13:00:00Z,46.99,380.394595,2130.6665968,2228.8045611,739.974,62.0,0.0,43.7
507,2020-09-30T13:30:00Z,47.52,306.5948846,2130.6665968,2228.8045611,755.526,62.0,0.0,43.7
508,2020-09-30T14:00:00Z,56.86,165.723911,2130.6665968,2228.8045611,758.932,56.5,0.0,50.12
509,2020-09-30T14:30:00Z,61.13,115.329229,2130.6665968,2228.8045611,762.832,73.5,0.0,50.12
510,2020-09-30T15:00:00Z,59.58,82.8065788,2130.6665968,2228.8045611,765.622,73.5,0.0,56.82
511,2020-09-30T15:30:00Z,62.67,52.0548531,2130.6665968,2228.8045611,770.164,69.0,0.0,56.82
512,2020-09-30T16:00:00Z,70.18,33.5062025,2130.6665968,2228.8045611,776.318,70.0,0.0,67.72
513,2020-09-30T16:30:00Z,71.5,10.95386187,2130.6665968,2228.8045611,816.302,110.0,0.0,67.72
514,2020-09-30T17:00:00Z,70.24,1.07579199683,2130.6665968,2228.8045611,1004.942,34.0,0.0,59.49
515,2020-09-30T17:30:00Z,67.56,0.0023434935857,2130.6665968,2228.8045611,1082.016,37.35551,0.0,59.49
516,2020-09-30T18:00:00Z,63.0,0.0,2130.6665968,2228.8045611,1093.572,70.0,0.0,46.55
517,2020-09-30T18:30:00Z,59.42,0.0,2130.6665968,2228.8045611,1101.65,56.5,0.0,46.55
518,2020-09-30T19:00:00Z,58.97,0.0,2130.6665968,2228.8045611,1094.992,80.0,0.0,40.95
519,2020-09-30T19:30:00Z,55.73,0.0,2130.6665968,2228.8045611,1092.606,70.0,0.0,40.95
520,2020-09-30T20:00:00Z,44.86,0.0,2130.6665968,2228.8045611,1098.97,60.0,0.0,34.84
521,2020-09-30T20:30:00Z,40.79,0.0,2130.7252651,2228.8904871,1099.874,56.5,0.0,34.84
522,2020-09-30T21:00:00Z,40.2,0.0,2130.7252651,2228.8904871,1094.858,20.3,0.0,37.44
523,2020-09-30T21:30:00Z,37.77,0.0,2130.7252651,2228.8904871,1092.53,20.45,0.0,37.44
524,2020-09-30T22:00:00Z,14.5,0.0,2130.7252651,2228.8904871,1099.66,22.58,0.0,31.93
525,2020-09-30T22:30:00Z,13.04,0.0,2130.7252651,2228.8904871,1100.606,23.48987,0.0,31.93
526,2020-09-30T23:00:00Z,15.92,0.0,2130.7252651,2228.8904871,1100.172,28.223,0.0,30.96
527,2020-09-30T23:30:00Z,16.29,0.0,2130.7197611,2228.9278951,1103.916,25.0,0.0,30.96
528,2020-10-01T00:00:00Z,15.66,0.0,2130.8103361,2229.0455903,1103.322,22.48,0.0,32.17
529,2020-10-01T00:30:00Z,17.13,0.0,2130.8103361,2229.0455903,1106.894,23.93,0.0,32.17
530,2020-10-01T01:00:00Z,16.07,0.0,2130.8103361,2229.0455903,1107.218,22.7,0.0,31.32
531,2020-10-01T01:30:00Z,18.76,0.0,2130.8103361,2229.0455903,1106.85,22.34,0.0,31.32
532,2020-10-01T02:00:00Z,22.32,0.0,2130.8103361,2229.0455903,1107.532,23.02,0.0,36.0
533,2020-10-01T02:30:00Z,18.1,0.0,2130.8103361,2229.0455903,1106.558,22.05,0.0,36.0
534,2020-10-01T03:00:00Z,20.43,0.0,2130.8103361,2229.0455903,1104.82,26.5,0.0,40.71
535,2020-10-01T03:30:00Z,18.78,0.0,2130.8103361,2229.0455903,1007.226,26.41,0.0,40.71
536,2020-10-01T04:00:00Z,30.16,0.0,2130.8103361,2229.0455903,807.688,35.02,0.0,49.07
537,2020-10-01T04:30:00Z,31.15,0.0,2130.8103361,2229.0455903,611.268,34.29,0.0,49.07
538,2020-10-01T05:00:00Z,42.65,0.0,2130.8103361,2229.0455903,407.652,22.5,0.0,51.84
539,2020-10-01T05:30:00Z,45.08,0.0,2130.8103361,2229.0455903,309.862,20.3,0.0,51.84
540,2020-10-01T06:00:00Z,36.46,0.404029794,2130.8103361,2229.0455903,109.498,12.3,0.0,64.96
541,2020-10-01T06:30:00Z,52.47,10.50211687,2130.8103361,2229.0455903,21.146,25.0,0.0,64.96
542,2020-10-01T07:00:00Z,64.5,40.5309959,2130.8103361,2229.0455903,55.426,65.0,0.0,64.91
543,2020-10-01T07:30:00Z,59.83,72.4614079,2130.8103361,2229.0455903,16.432,28.0,0.0,64.91
544,2020-10-01T08:00:00Z,36.84,236.44233,2130.8103361,2229.0455903,22.268,22.0,0.0,55.91
545,2020-10-01T08:30:00Z,37.14,290.848948,2130.8103361,2229.0455903,31.93,22.0,0.0,55.91
546,2020-10-01T09:00:00Z,42.73,311.700042,2130.8103361,2229.0455903,50.83,65.0,0.0,53.78
547,2020-10-01T09:30:00Z,42.34,400.062962,2130.8103361,2229.0455903,9.436,28.25,0.0,53.78
548,2020-10-01T10:00:00Z,43.04,519.542345,2130.8103361,2229.0455903,0.986,64.0,0.0,51.95
549,2020-10-01T10:30:00Z,46.21,560.008919,2130.8103361,2229.0455903,0.712,64.0,0.0,51.95
550,2020-10-01T11:00:00Z,45.87,543.318701,2130.8103361,2229.0455903,0.634,80.0,0.0,46.0
551,2020-10-01T11:30:00Z,44.27,496.503235,2130.8103361,2229.0455903,7.51,60.0,0.0,46.0
